time,temp,dwpt,rhum,wdir,wspd,pres,coco,DAY(time),MONTH(time),WEEKDAY(time),YEAR(time),PM10,PM2_5
2024-10-04 23:00:00,26.2,24.8,92.0,248.0,21.2,1006.5,3,4.0,10.0,4.0,2024.0,36.3,15.8
2024-10-05 00:00:00,26.3,24.7,91.0,250.0,22.3,1006.6,3,5.0,10.0,5.0,2024.0,34.6,14.2
2024-10-05 01:00:00,26.3,24.7,91.0,250.0,23.0,1006.8,3,5.0,10.0,5.0,2024.0,37.3,15.3
2024-10-05 02:00:00,26.7,24.5,88.0,255.0,23.0,1007.4,3,5.0,10.0,5.0,2024.0,38.5,16.2
2024-10-05 03:00:00,28.4,24.4,79.0,264.0,24.5,1007.5,3,5.0,10.0,5.0,2024.0,41.8,16.1
2024-10-05 04:00:00,29.8,24.0,71.0,266.0,25.6,1007.9,3,5.0,10.0,5.0,2024.0,41.8,15.2
2024-10-05 05:00:00,30.8,23.7,66.0,271.0,23.8,1008.3,3,5.0,10.0,5.0,2024.0,41.3,14.9
2024-10-05 06:00:00,31.5,23.6,63.0,274.0,22.7,1008.3,3,5.0,10.0,5.0,2024.0,43.2,15.1
2024-10-05 07:00:00,32.0,23.5,61.0,270.0,23.0,1007.8,3,5.0,10.0,5.0,2024.0,45.2,15.3
2024-10-05 08:00:00,31.7,23.3,61.0,262.0,25.9,1006.4,3,5.0,10.0,5.0,2024.0,47.6,15.3
2024-10-05 09:00:00,31.6,23.2,61.0,256.0,24.8,1005.8,3,5.0,10.0,5.0,2024.0,47.3,15.1
2024-10-05 10:00:00,31.1,23.5,64.0,245.0,25.6,1005.5,3,5.0,10.0,5.0,2024.0,45.6,14.8
2024-10-05 11:00:00,30.5,23.9,68.0,237.0,26.3,1005.5,2,5.0,10.0,5.0,2024.0,41.3,14.5
2024-10-05 12:00:00,29.6,24.0,72.0,234.0,26.3,1006.0,1,5.0,10.0,5.0,2024.0,36.3,13.4
2024-10-05 13:00:00,28.6,24.2,77.0,237.0,23.0,1006.4,1,5.0,10.0,5.0,2024.0,35.2,13.7
2024-10-05 14:00:00,28.2,24.2,79.0,237.0,21.2,1007.1,1,5.0,10.0,5.0,2024.0,35.3,14.3
2024-10-05 15:00:00,28.0,24.2,80.0,234.0,19.8,1007.9,2,5.0,10.0,5.0,2024.0,36.2,15.0
2024-10-05 16:00:00,27.7,24.5,83.0,232.0,18.0,1008.4,1,5.0,10.0,5.0,2024.0,36.2,15.0
2024-10-05 17:00:00,27.4,24.7,85.0,231.0,17.3,1008.6,2,5.0,10.0,5.0,2024.0,36.4,15.8
2024-10-05 18:00:00,27.1,24.6,86.0,228.0,16.2,1009.3,2,5.0,10.0,5.0,2024.0,37.4,16.4
2024-10-05 19:00:00,26.8,24.5,87.0,266.0,13.3,1009.5,2,5.0,10.0,5.0,2024.0,38.0,16.6
2024-10-05 20:00:00,26.7,24.5,88.0,258.0,11.5,1009.5,2,5.0,10.0,5.0,2024.0,38.5,16.7
2024-10-05 21:00:00,26.4,24.6,90.0,245.0,12.6,1009.2,2,5.0,10.0,5.0,2024.0,38.5,16.8
2024-10-05 22:00:00,26.3,24.7,91.0,241.0,14.4,1008.7,2,5.0,10.0,5.0,2024.0,38.9,17.1
2024-10-05 23:00:00,26.0,24.8,93.0,232.0,15.8,1008.5,2,5.0,10.0,5.0,2024.0,39.3,17.1
2024-10-06 00:00:00,25.8,24.8,94.0,238.0,13.3,1008.8,2,6.0,10.0,6.0,2024.0,40.4,16.4
2024-10-06 01:00:00,25.7,24.7,94.0,248.0,11.9,1009.2,2,6.0,10.0,6.0,2024.0,43.2,16.1
2024-10-06 02:00:00,26.0,24.8,93.0,256.0,11.9,1009.8,2,6.0,10.0,6.0,2024.0,46.1,17.5
2024-10-06 03:00:00,27.5,24.6,84.0,267.0,12.2,1010.6,2,6.0,10.0,6.0,2024.0,48.3,16.3
2024-10-06 04:00:00,29.0,24.1,75.0,278.0,13.7,1010.8,2,6.0,10.0,6.0,2024.0,49.0,16.1
2024-10-06 05:00:00,30.1,23.8,69.0,272.0,13.7,1011.3,2,6.0,10.0,6.0,2024.0,50.2,15.9
2024-10-06 06:00:00,31.1,23.2,63.0,262.0,14.8,1011.1,3,6.0,10.0,6.0,2024.0,52.3,16.7
2024-10-06 07:00:00,32.0,23.0,59.0,242.0,19.4,1010.5,3,6.0,10.0,6.0,2024.0,55.4,17.9
2024-10-06 08:00:00,32.3,23.3,59.0,236.0,22.0,1009.7,3,6.0,10.0,6.0,2024.0,55.4,18.5
2024-10-06 09:00:00,32.1,23.1,59.0,229.0,20.9,1009.2,3,6.0,10.0,6.0,2024.0,53.3,18.3
2024-10-06 10:00:00,31.2,23.1,62.0,220.0,21.6,1008.8,3,6.0,10.0,6.0,2024.0,51.3,17.9
2024-10-06 11:00:00,30.6,23.3,65.0,213.0,22.3,1008.9,1,6.0,10.0,6.0,2024.0,48.3,17.1
2024-10-06 12:00:00,29.6,23.3,69.0,220.0,20.9,1009.2,1,6.0,10.0,6.0,2024.0,57.9,20.7
2024-10-06 13:00:00,28.6,23.7,75.0,228.0,19.4,1009.9,1,6.0,10.0,6.0,2024.0,51.9,18.8
2024-10-06 14:00:00,27.8,24.0,80.0,239.0,18.4,1009.9,1,6.0,10.0,6.0,2024.0,46.8,17.1
2024-10-06 15:00:00,27.7,24.1,81.0,246.0,16.2,1011.0,1,6.0,10.0,6.0,2024.0,45.2,16.4
2024-10-06 16:00:00,27.5,24.2,82.0,274.0,11.9,1012.0,2,6.0,10.0,6.0,2024.0,45.5,16.4
2024-10-06 17:00:00,27.3,24.4,84.0,297.0,12.2,1012.5,1,6.0,10.0,6.0,2024.0,46.3,16.8
2024-10-06 18:00:00,27.0,24.5,86.0,302.0,13.0,1012.3,1,6.0,10.0,6.0,2024.0,46.4,17.1
2024-10-06 19:00:00,26.6,24.6,89.0,303.0,9.0,1012.5,1,6.0,10.0,6.0,2024.0,45.3,17.6
2024-10-06 20:00:00,26.1,24.7,92.0,294.0,7.6,1012.5,1,6.0,10.0,6.0,2024.0,43.8,17.1
2024-10-06 21:00:00,25.7,24.7,94.0,303.0,9.7,1012.2,1,6.0,10.0,6.0,2024.0,40.9,16.4
2024-10-06 22:00:00,25.5,24.6,95.0,315.0,11.9,1011.9,1,6.0,10.0,6.0,2024.0,37.7,15.7
2024-10-06 23:00:00,25.4,24.7,96.0,327.0,13.0,1011.9,1,6.0,10.0,6.0,2024.0,35.9,14.8
2024-10-07 00:00:00,24.6,24.1,97.0,342.0,12.2,1011.9,1,7.0,10.0,0.0,2024.0,36.1,15.7
2024-10-07 01:00:00,24.4,23.9,97.0,346.0,13.7,1012.2,1,7.0,10.0,0.0,2024.0,37.5,15.4
2024-10-07 02:00:00,24.6,23.6,94.0,351.0,11.5,1012.7,1,7.0,10.0,0.0,2024.0,40.6,17.1
2024-10-07 03:00:00,26.6,23.3,82.0,351.0,8.6,1013.5,1,7.0,10.0,0.0,2024.0,50.4,18.0
2024-10-07 07:00:00,34.3,18.8,40.0,182.0,13.3,1013.1,1,7.0,10.0,0.0,2024.0,58.1,22.4
2024-10-07 08:00:00,34.7,19.1,40.0,203.0,18.0,1012.3,1,7.0,10.0,0.0,2024.0,59.5,23.5
2024-10-07 09:00:00,34.0,19.7,43.0,210.0,19.1,1011.6,1,7.0,10.0,0.0,2024.0,58.4,23.3
2024-10-07 10:00:00,34.0,18.9,41.0,231.0,18.7,1010.6,2,7.0,10.0,0.0,2024.0,56.9,23.1
2024-10-07 11:00:00,33.6,17.7,39.0,238.0,19.1,1010.5,1,7.0,10.0,0.0,2024.0,56.0,22.8
2024-10-07 12:00:00,32.7,17.3,40.0,247.0,19.4,1010.7,1,7.0,10.0,0.0,2024.0,53.1,22.5
2024-10-07 13:00:00,31.0,18.4,47.0,264.0,17.6,1010.9,1,7.0,10.0,0.0,2024.0,51.1,21.9
2024-10-07 14:00:00,29.7,21.1,60.0,273.0,16.6,1011.5,1,7.0,10.0,0.0,2024.0,48.0,21.2
2024-10-07 15:00:00,28.7,21.7,66.0,273.0,17.6,1012.4,1,7.0,10.0,0.0,2024.0,45.5,20.5
2024-10-07 16:00:00,28.1,21.6,68.0,286.0,15.5,1012.9,1,7.0,10.0,0.0,2024.0,43.7,20.0
2024-10-07 17:00:00,27.7,21.7,70.0,295.0,13.7,1013.1,1,7.0,10.0,0.0,2024.0,41.9,19.7
2024-10-07 18:00:00,27.1,22.7,77.0,318.0,13.3,1013.2,1,7.0,10.0,0.0,2024.0,41.7,19.2
2024-10-07 19:00:00,26.6,23.9,85.0,317.0,14.8,1013.2,1,7.0,10.0,0.0,2024.0,39.7,18.5
2024-10-07 20:00:00,25.8,23.5,87.0,325.0,16.2,1012.5,1,7.0,10.0,0.0,2024.0,37.8,17.6
2024-10-07 21:00:00,25.1,23.5,91.0,332.0,16.6,1011.9,1,7.0,10.0,0.0,2024.0,36.3,16.9
2024-10-07 22:00:00,24.7,23.1,91.0,337.0,15.8,1011.6,1,7.0,10.0,0.0,2024.0,34.8,16.1
2024-10-07 23:00:00,24.6,22.7,89.0,334.0,15.5,1011.6,1,7.0,10.0,0.0,2024.0,33.3,15.5
2024-10-08 00:00:00,24.3,22.0,87.0,328.0,15.1,1011.8,1,8.0,10.0,1.0,2024.0,35.2,16.6
2024-10-08 01:00:00,24.1,18.5,71.0,329.0,11.9,1012.2,1,8.0,10.0,1.0,2024.0,35.4,17.1
2024-10-08 02:00:00,24.4,17.6,66.0,324.0,11.9,1012.7,1,8.0,10.0,1.0,2024.0,38.3,19.6
2024-10-08 03:00:00,27.5,17.1,53.0,322.0,11.5,1013.3,1,8.0,10.0,1.0,2024.0,43.9,23.7
2024-10-08 04:00:00,31.0,16.2,41.0,324.0,12.6,1013.7,1,8.0,10.0,1.0,2024.0,43.9,23.1
2024-10-08 05:00:00,34.2,13.1,28.0,332.0,13.7,1013.6,1,8.0,10.0,1.0,2024.0,42.4,20.4
2024-10-08 06:00:00,36.1,12.3,24.0,331.0,13.7,1013.3,1,8.0,10.0,1.0,2024.0,41.6,19.0
2024-10-08 07:00:00,37.0,12.5,23.0,315.0,15.5,1012.4,1,8.0,10.0,1.0,2024.0,43.0,20.3
2024-10-08 08:00:00,37.6,13.0,23.0,288.0,16.9,1011.3,1,8.0,10.0,1.0,2024.0,44.1,21.7
2024-10-08 09:00:00,37.9,12.5,22.0,280.0,20.2,1010.1,1,8.0,10.0,1.0,2024.0,45.6,23.1
2024-10-08 10:00:00,37.7,12.4,22.0,275.0,22.7,1009.4,2,8.0,10.0,1.0,2024.0,46.6,24.0
2024-10-08 11:00:00,36.5,13.3,25.0,286.0,21.2,1009.3,2,8.0,10.0,1.0,2024.0,47.1,24.6
2024-10-08 12:00:00,35.5,13.1,26.0,284.0,24.1,1009.4,1,8.0,10.0,1.0,2024.0,53.6,27.3
2024-10-08 13:00:00,33.3,14.4,32.0,290.0,21.6,1009.9,1,8.0,10.0,1.0,2024.0,53.1,28.6
2024-10-08 14:00:00,31.3,17.2,43.0,287.0,18.4,1010.4,1,8.0,10.0,1.0,2024.0,52.2,29.4
2024-10-08 15:00:00,30.8,18.9,49.0,290.0,17.6,1010.9,1,8.0,10.0,1.0,2024.0,50.2,28.5
2024-10-08 16:00:00,30.2,18.0,48.0,286.0,15.5,1011.8,1,8.0,10.0,1.0,2024.0,47.6,26.4
2024-10-08 17:00:00,29.5,18.6,52.0,292.0,15.1,1011.7,1,8.0,10.0,1.0,2024.0,47.0,26.3
2024-10-08 18:00:00,28.6,20.6,62.0,305.0,19.1,1011.6,1,8.0,10.0,1.0,2024.0,47.1,26.4
2024-10-08 19:00:00,28.0,22.0,70.0,342.0,18.4,1011.7,1,8.0,10.0,1.0,2024.0,46.4,25.9
2024-10-08 20:00:00,27.5,20.8,67.0,333.0,14.0,1011.3,1,8.0,10.0,1.0,2024.0,44.8,24.8
2024-10-08 21:00:00,27.5,19.6,62.0,334.0,11.5,1010.3,1,8.0,10.0,1.0,2024.0,42.8,23.5
2024-10-08 22:00:00,27.0,19.9,65.0,328.0,12.2,1010.0,1,8.0,10.0,1.0,2024.0,41.2,22.5
2024-10-08 23:00:00,26.8,20.4,68.0,329.0,14.8,1010.1,1,8.0,10.0,1.0,2024.0,40.4,22.1
2024-10-09 00:00:00,26.5,20.6,70.0,329.0,12.2,1010.0,1,9.0,10.0,2.0,2024.0,41.7,23.0
2024-10-09 01:00:00,26.1,20.4,71.0,328.0,11.2,1010.4,1,9.0,10.0,2.0,2024.0,44.1,24.4
2024-10-09 02:00:00,26.4,19.0,64.0,303.0,9.7,1011.0,1,9.0,10.0,2.0,2024.0,49.2,28.2
2024-10-09 03:00:00,28.9,20.1,59.0,289.0,9.7,1011.6,1,9.0,10.0,2.0,2024.0,56.2,33.2
2024-10-09 04:00:00,31.6,20.2,51.0,293.0,13.0,1011.9,1,9.0,10.0,2.0,2024.0,59.5,34.3
2024-10-09 05:00:00,34.1,18.6,40.0,308.0,13.3,1011.8,1,9.0,10.0,2.0,2024.0,58.7,32.2
2024-10-09 06:00:00,35.9,16.6,32.0,320.0,14.8,1011.4,1,9.0,10.0,2.0,2024.0,53.9,28.3
2024-10-09 07:00:00,36.9,14.8,27.0,311.0,17.6,1010.3,1,9.0,10.0,2.0,2024.0,50.6,26.7
2024-10-09 08:00:00,37.5,14.1,25.0,302.0,18.4,1009.2,1,9.0,10.0,2.0,2024.0,48.3,25.6
2024-10-09 09:00:00,37.7,13.7,24.0,297.0,21.2,1008.3,2,9.0,10.0,2.0,2024.0,44.8,23.7
2024-10-09 10:00:00,37.6,13.0,23.0,295.0,24.8,1007.6,2,9.0,10.0,2.0,2024.0,43.5,23.0
2024-10-09 11:00:00,36.9,13.0,24.0,290.0,26.6,1007.2,2,9.0,10.0,2.0,2024.0,43.7,23.1
2024-10-09 12:00:00,35.8,13.9,27.0,285.0,26.6,1007.1,2,9.0,10.0,2.0,2024.0,45.2,23.6
2024-10-09 13:00:00,33.8,15.3,33.0,277.0,22.7,1007.3,2,9.0,10.0,2.0,2024.0,47.0,25.8
2024-10-09 14:00:00,31.8,18.8,46.0,265.0,19.4,1007.6,1,9.0,10.0,2.0,2024.0,47.0,27.8
2024-10-09 15:00:00,30.7,20.0,53.0,266.0,18.0,1008.4,1,9.0,10.0,2.0,2024.0,46.7,28.4
2024-10-09 16:00:00,30.1,20.4,56.0,275.0,18.4,1008.8,1,9.0,10.0,2.0,2024.0,46.3,27.9
2024-10-09 17:00:00,28.7,23.6,74.0,283.0,16.9,1009.9,1,9.0,10.0,2.0,2024.0,45.4,27.0
2024-10-09 20:00:00,26.9,24.2,85.0,332.0,9.7,1009.7,1,9.0,10.0,2.0,2024.0,47.8,29.3
2024-10-09 21:00:00,26.6,24.3,87.0,317.0,11.5,1009.3,1,9.0,10.0,2.0,2024.0,47.1,29.0
2024-10-09 22:00:00,26.3,24.2,88.0,328.0,13.3,1008.3,1,9.0,10.0,2.0,2024.0,46.7,28.6
2024-10-09 23:00:00,26.0,23.7,87.0,335.0,12.2,1008.2,1,9.0,10.0,2.0,2024.0,45.8,27.6
2024-10-10 00:00:00,25.3,22.8,86.0,348.0,10.8,1008.4,1,10.0,10.0,3.0,2024.0,44.1,26.5
2024-10-10 01:00:00,24.6,22.1,86.0,340.0,9.4,1008.6,1,10.0,10.0,3.0,2024.0,45.2,27.1
2024-10-10 02:00:00,24.7,21.8,84.0,318.0,9.4,1009.2,1,10.0,10.0,3.0,2024.0,50.4,30.9
2024-10-10 03:00:00,27.5,22.5,74.0,322.0,10.8,1009.8,1,10.0,10.0,3.0,2024.0,57.5,35.6
2024-10-10 04:00:00,30.3,22.5,63.0,319.0,10.8,1010.1,1,10.0,10.0,3.0,2024.0,56.0,33.8
2024-10-10 05:00:00,33.0,19.5,45.0,319.0,10.1,1010.3,1,10.0,10.0,3.0,2024.0,54.0,31.8
2024-10-10 06:00:00,35.2,17.0,34.0,308.0,9.0,1009.9,1,10.0,10.0,3.0,2024.0,52.9,29.5
2024-10-10 07:00:00,36.4,15.5,29.0,257.0,12.6,1009.1,1,10.0,10.0,3.0,2024.0,54.2,28.3
2024-10-10 08:00:00,37.2,15.1,27.0,272.0,16.9,1007.6,1,10.0,10.0,3.0,2024.0,56.6,27.2
2024-10-10 09:00:00,37.5,14.1,25.0,255.0,19.1,1006.6,2,10.0,10.0,3.0,2024.0,59.8,26.1
2024-10-10 10:00:00,37.2,13.9,25.0,247.0,23.0,1006.1,2,10.0,10.0,3.0,2024.0,59.8,25.4
2024-10-10 11:00:00,36.0,14.1,27.0,248.0,23.4,1006.2,2,10.0,10.0,3.0,2024.0,58.3,25.1
2024-10-10 12:00:00,33.9,17.2,37.0,252.0,22.7,1006.7,2,10.0,10.0,3.0,2024.0,56.5,24.4
2024-10-10 13:00:00,32.3,17.4,41.0,256.0,19.4,1007.2,2,10.0,10.0,3.0,2024.0,48.8,23.6
2024-10-10 14:00:00,30.7,20.9,56.0,277.0,16.6,1007.6,1,10.0,10.0,3.0,2024.0,40.9,22.3
2024-10-10 15:00:00,30.2,21.3,59.0,261.0,14.8,1008.2,1,10.0,10.0,3.0,2024.0,37.7,21.9
2024-10-10 16:00:00,29.9,20.5,57.0,286.0,12.6,1008.7,1,10.0,10.0,3.0,2024.0,36.4,20.8
2024-10-10 17:00:00,29.2,19.8,57.0,318.0,13.0,1008.9,1,10.0,10.0,3.0,2024.0,38.3,21.9
2024-10-10 18:00:00,28.6,19.5,58.0,328.0,13.3,1008.7,1,10.0,10.0,3.0,2024.0,41.6,24.2
2024-10-10 19:00:00,28.0,20.3,63.0,339.0,13.7,1008.7,1,10.0,10.0,3.0,2024.0,45.2,27.2
2024-10-10 20:00:00,27.4,19.7,63.0,350.0,18.0,1008.6,1,10.0,10.0,3.0,2024.0,45.6,27.6
2024-10-10 21:00:00,27.3,20.4,66.0,335.0,22.3,1008.3,1,10.0,10.0,3.0,2024.0,43.4,25.8
2024-10-10 22:00:00,27.6,18.9,59.0,340.0,19.4,1007.9,1,10.0,10.0,3.0,2024.0,40.4,23.1
2024-10-11 10:00:00,38.6,10.1,18.0,232.0,24.1,1005.8,3,11.0,10.0,4.0,2024.0,42.4,17.1
2024-10-11 11:00:00,38.1,11.2,20.0,255.0,26.3,1005.5,2,11.0,10.0,4.0,2024.0,41.2,16.9
2024-10-11 12:00:00,36.3,11.9,23.0,258.0,26.3,1005.6,2,11.0,10.0,4.0,2024.0,45.6,20.0
2024-10-11 13:00:00,34.6,11.7,25.0,265.0,22.7,1006.1,1,11.0,10.0,4.0,2024.0,61.0,29.8
2024-10-11 14:00:00,32.0,16.3,39.0,259.0,13.0,1007.4,1,11.0,10.0,4.0,2024.0,71.5,36.3
2024-10-11 15:00:00,31.0,18.4,47.0,253.0,10.4,1008.1,1,11.0,10.0,4.0,2024.0,76.4,38.8
2024-10-11 16:00:00,29.8,20.7,58.0,280.0,9.7,1008.7,1,11.0,10.0,4.0,2024.0,81.7,41.1
2024-10-11 17:00:00,28.9,21.4,64.0,258.0,8.6,1008.7,1,11.0,10.0,4.0,2024.0,84.1,42.4
2024-10-11 18:00:00,28.1,22.8,73.0,267.0,7.9,1008.8,1,11.0,10.0,4.0,2024.0,86.8,42.8
2024-10-11 19:00:00,27.3,24.8,86.0,307.0,9.7,1008.7,1,11.0,10.0,4.0,2024.0,85.2,42.4
2024-10-11 20:00:00,26.8,24.1,85.0,339.0,10.4,1008.3,1,11.0,10.0,4.0,2024.0,83.8,42.3
2024-10-11 21:00:00,26.2,22.5,80.0,339.0,14.4,1007.9,1,11.0,10.0,4.0,2024.0,84.5,43.0
2024-10-11 22:00:00,26.1,22.4,80.0,332.0,15.1,1007.5,1,11.0,10.0,4.0,2024.0,87.5,44.8
2024-10-11 23:00:00,25.7,22.0,80.0,335.0,13.7,1007.9,1,11.0,10.0,4.0,2024.0,89.6,46.6
2024-10-12 08:00:00,37.0,11.8,22.0,184.0,18.0,1008.1,2,12.0,10.0,5.0,2024.0,80.8,40.7
2024-10-12 09:00:00,36.4,13.8,26.0,216.0,20.5,1007.3,2,12.0,10.0,5.0,2024.0,75.2,38.0
2024-10-12 10:00:00,36.1,15.3,29.0,240.0,25.2,1006.4,1,12.0,10.0,5.0,2024.0,71.9,36.4
2024-10-12 11:00:00,35.4,14.7,29.0,255.0,24.5,1006.4,2,12.0,10.0,5.0,2024.0,74.0,38.0
2024-10-12 12:00:00,34.9,15.3,31.0,262.0,23.8,1006.4,1,12.0,10.0,5.0,2024.0,71.2,37.6
2024-10-12 13:00:00,32.7,18.1,42.0,254.0,15.8,1006.8,1,12.0,10.0,5.0,2024.0,70.8,38.4
2024-10-12 14:00:00,30.8,21.0,56.0,238.0,14.8,1007.5,1,12.0,10.0,5.0,2024.0,69.4,38.3
2024-10-12 15:00:00,30.1,22.8,65.0,233.0,11.5,1008.5,1,12.0,10.0,5.0,2024.0,68.7,37.8
2024-10-12 16:00:00,29.5,22.5,66.0,215.0,12.2,1009.0,1,12.0,10.0,5.0,2024.0,69.8,38.5
2024-10-12 17:00:00,28.9,24.2,76.0,191.0,14.0,1009.3,1,12.0,10.0,5.0,2024.0,72.9,40.2
2024-10-12 18:00:00,28.4,24.8,81.0,189.0,9.7,1009.6,1,12.0,10.0,5.0,2024.0,76.6,42.6
2024-10-12 20:00:00,27.9,24.9,84.0,156.0,11.2,1008.9,2,12.0,10.0,5.0,2024.0,81.3,46.6
2024-10-12 21:00:00,27.7,25.5,88.0,193.0,5.8,1008.5,3,12.0,10.0,5.0,2024.0,79.4,45.9
2024-10-12 22:00:00,26.8,25.4,92.0,301.0,5.4,1008.7,3,12.0,10.0,5.0,2024.0,80.1,48.1
2024-10-12 23:00:00,26.2,25.0,93.0,331.0,7.6,1008.7,3,12.0,10.0,5.0,2024.0,75.2,45.9
2024-10-13 00:00:00,25.5,24.3,93.0,342.0,7.9,1009.1,1,13.0,10.0,6.0,2024.0,50.6,31.4
2024-10-13 09:00:00,35.6,17.8,35.0,154.0,19.8,1007.9,3,13.0,10.0,6.0,2024.0,31.4,18.6
2024-10-13 10:00:00,34.9,18.5,38.0,169.0,22.7,1007.2,2,13.0,10.0,6.0,2024.0,25.6,15.1
2024-10-13 11:00:00,33.3,19.4,44.0,232.0,19.1,1007.6,3,13.0,10.0,6.0,2024.0,21.4,12.7
2024-10-13 12:00:00,32.3,19.6,47.0,238.0,20.2,1007.4,3,13.0,10.0,6.0,2024.0,30.5,17.9
2024-10-13 13:00:00,31.7,20.6,52.0,243.0,18.0,1007.7,3,13.0,10.0,6.0,2024.0,28.3,17.0
2024-10-13 14:00:00,30.9,22.2,60.0,244.0,14.0,1008.4,3,13.0,10.0,6.0,2024.0,29.5,18.7
2024-10-13 15:00:00,30.6,22.5,62.0,251.0,10.4,1009.1,3,13.0,10.0,6.0,2024.0,31.1,20.3
2024-10-13 16:00:00,30.5,22.7,63.0,243.0,8.3,1009.8,3,13.0,10.0,6.0,2024.0,33.5,21.9
2024-10-13 17:00:00,30.0,23.4,68.0,205.0,7.2,1010.2,3,13.0,10.0,6.0,2024.0,36.1,23.6
2024-10-13 18:00:00,29.3,23.7,72.0,171.0,11.5,1010.5,3,13.0,10.0,6.0,2024.0,38.2,24.9
2024-10-13 19:00:00,28.6,24.4,78.0,169.0,9.0,1010.4,3,13.0,10.0,6.0,2024.0,39.6,25.8
2024-10-13 20:00:00,28.2,24.6,81.0,178.0,4.7,1010.0,3,13.0,10.0,6.0,2024.0,40.2,26.3
2024-10-13 21:00:00,28.9,24.0,75.0,287.0,4.0,1009.3,3,13.0,10.0,6.0,2024.0,41.0,27.0
2024-10-13 22:00:00,28.7,24.1,76.0,314.0,7.6,1009.3,3,13.0,10.0,6.0,2024.0,41.8,27.6
2024-10-13 23:00:00,28.5,24.3,78.0,325.0,9.7,1009.3,3,13.0,10.0,6.0,2024.0,41.4,27.4
2024-10-14 00:00:00,28.2,25.0,83.0,336.0,11.9,1009.4,3,14.0,10.0,0.0,2024.0,42.7,28.9
2024-10-14 01:00:00,28.0,25.2,85.0,351.0,13.0,1009.8,3,14.0,10.0,0.0,2024.0,42.5,28.8
2024-10-14 11:00:00,31.9,21.4,54.0,200.0,22.0,1008.6,3,14.0,10.0,0.0,2024.0,23.5,14.2
2024-10-14 12:00:00,30.6,21.7,59.0,226.0,19.1,1008.8,3,14.0,10.0,0.0,2024.0,33.5,20.5
2024-10-14 22:00:00,27.3,24.0,82.0,275.0,6.5,1010.1,3,14.0,10.0,0.0,2024.0,46.7,29.8
2024-10-15 00:00:00,27.0,24.1,84.0,317.0,7.2,1010.2,3,15.0,10.0,1.0,2024.0,39.2,25.1
2024-10-15 01:00:00,26.9,24.2,85.0,344.0,9.4,1010.4,3,15.0,10.0,1.0,2024.0,39.5,25.4
2024-10-15 02:00:00,26.9,24.6,87.0,347.0,11.9,1011.1,3,15.0,10.0,1.0,2024.0,38.9,25.4
2024-10-15 03:00:00,28.4,24.6,80.0,348.0,12.2,1011.7,3,15.0,10.0,1.0,2024.0,40.7,26.8
2024-10-15 08:00:00,35.8,18.9,37.0,177.0,16.9,1010.2,2,15.0,10.0,1.0,2024.0,37.1,23.4
2024-10-15 09:00:00,36.4,16.1,30.0,208.0,22.0,1009.0,3,15.0,10.0,1.0,2024.0,37.3,23.5
2024-10-15 10:00:00,35.2,16.5,33.0,234.0,23.8,1008.8,2,15.0,10.0,1.0,2024.0,38.4,24.2
2024-10-15 11:00:00,34.1,17.8,38.0,253.0,27.4,1008.5,1,15.0,10.0,1.0,2024.0,40.9,25.7
2024-10-15 12:00:00,33.4,17.6,39.0,257.0,24.1,1008.8,1,15.0,10.0,1.0,2024.0,43.2,27.0
2024-10-15 13:00:00,31.5,19.2,48.0,256.0,20.5,1009.3,2,15.0,10.0,1.0,2024.0,43.4,27.0
2024-10-15 14:00:00,30.2,21.6,60.0,276.0,16.2,1009.8,2,15.0,10.0,1.0,2024.0,42.0,26.1
2024-10-15 15:00:00,29.8,22.3,64.0,277.0,13.0,1010.7,3,15.0,10.0,1.0,2024.0,39.9,25.1
2024-10-15 16:00:00,29.5,22.5,66.0,262.0,11.2,1011.5,3,15.0,10.0,1.0,2024.0,37.5,23.6
2024-10-15 17:00:00,29.0,23.2,71.0,279.0,11.9,1011.8,3,15.0,10.0,1.0,2024.0,37.3,23.5
2024-10-15 18:00:00,28.5,23.6,75.0,286.0,11.5,1011.5,3,15.0,10.0,1.0,2024.0,38.4,24.2
2024-10-15 19:00:00,27.9,23.7,78.0,285.0,11.9,1011.1,3,15.0,10.0,1.0,2024.0,38.9,24.4
2024-10-15 20:00:00,27.4,23.8,81.0,290.0,11.5,1010.6,3,15.0,10.0,1.0,2024.0,39.2,24.4
2024-10-15 21:00:00,27.1,24.2,84.0,291.0,11.9,1009.8,2,15.0,10.0,1.0,2024.0,39.3,24.3
2024-10-15 22:00:00,26.8,24.5,87.0,291.0,13.7,1009.3,2,15.0,10.0,1.0,2024.0,39.2,24.0
2024-10-15 23:00:00,26.6,24.6,89.0,304.0,14.0,1009.3,1,15.0,10.0,1.0,2024.0,38.6,23.5
2024-10-16 00:00:00,26.7,25.1,91.0,303.0,14.0,1009.3,1,16.0,10.0,2.0,2024.0,33.6,20.8
2024-10-16 01:00:00,26.6,24.8,90.0,306.0,12.6,1009.5,3,16.0,10.0,2.0,2024.0,32.2,20.0
2024-10-16 02:00:00,26.6,24.4,88.0,303.0,11.9,1009.9,2,16.0,10.0,2.0,2024.0,34.6,21.8
2024-10-16 03:00:00,28.7,24.1,76.0,297.0,11.9,1010.5,2,16.0,10.0,2.0,2024.0,35.4,22.5
2024-10-16 04:00:00,31.3,21.5,56.0,295.0,13.0,1011.0,3,16.0,10.0,2.0,2024.0,35.6,22.8
